Datetime,Close,High,Low,Open,pdh,pdl,pdc,pp,r1,r2,s1,s2,bull_trigger,bear_trigger
2026-04-07 14:48:00,23040.5,23055.30078125,23033.349609375,23042.0,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:49:00,23044.55078125,23049.5,23041.80078125,23041.80078125,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:50:00,23056.80078125,23057.599609375,23045.19921875,23046.400390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:51:00,23051.5,23067.94921875,23046.75,23058.0,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:52:00,23056.849609375,23059.55078125,23045.80078125,23053.400390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:53:00,23057.150390625,23065.400390625,23056.849609375,23058.55078125,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:54:00,23060.05078125,23062.94921875,23052.349609375,23059.44921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:55:00,23085.900390625,23087.099609375,23064.19921875,23064.599609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:56:00,23093.650390625,23098.05078125,23087.44921875,23087.44921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:57:00,23093.400390625,23101.19921875,23090.94921875,23094.849609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:58:00,23084.30078125,23100.19921875,23083.80078125,23094.80078125,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 14:59:00,23096.69921875,23099.44921875,23084.69921875,23086.0,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:00:00,23109.650390625,23112.150390625,23076.5,23096.849609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:01:00,23112.44921875,23115.69921875,23106.75,23112.80078125,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:02:00,23122.25,23126.80078125,23113.849609375,23113.849609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:03:00,23117.80078125,23126.150390625,23109.30078125,23123.349609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:04:00,23118.55078125,23128.75,23115.05078125,23118.44921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:05:00,23113.05078125,23122.5,23102.150390625,23117.94921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:06:00,23124.44921875,23127.849609375,23114.80078125,23114.80078125,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:07:00,23125.150390625,23133.25,23123.25,23124.0,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:08:00,23120.599609375,23131.849609375,23118.5,23127.099609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:09:00,23127.0,23130.599609375,23114.900390625,23119.400390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:10:00,23118.44921875,23130.0,23115.69921875,23125.0,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:11:00,23117.5,23127.150390625,23117.44921875,23118.650390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:12:00,23115.94921875,23124.19921875,23113.650390625,23119.25,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:13:00,23099.349609375,23121.099609375,23099.349609375,23117.25,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,True
2026-04-07 15:14:00,23109.25,23114.650390625,23102.650390625,23103.849609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:15:00,23111.55078125,23116.30078125,23108.44921875,23109.400390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:16:00,23107.599609375,23119.650390625,23106.44921875,23112.849609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:17:00,23124.5,23127.349609375,23106.099609375,23108.650390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:18:00,23130.19921875,23140.5,23125.849609375,23126.94921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:19:00,23123.44921875,23139.30078125,23120.19921875,23130.349609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:20:00,23136.349609375,23140.19921875,23125.349609375,23125.349609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:21:00,23126.44921875,23143.5,23123.099609375,23138.400390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:22:00,23127.5,23132.30078125,23123.900390625,23126.44921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:23:00,23127.25,23134.55078125,23123.75,23128.349609375,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:24:00,23135.349609375,23138.94921875,23126.0,23129.400390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:25:00,23138.099609375,23142.849609375,23131.0,23137.05078125,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:26:00,23144.599609375,23148.94921875,23137.80078125,23137.80078125,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:27:00,23146.650390625,23151.849609375,23140.69921875,23145.150390625,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:28:00,23139.44921875,23150.5,23137.55078125,23148.44921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-07 15:29:00,23129.94921875,23142.94921875,23124.150390625,23142.94921875,22998.35,22542.95,22968.25,22836.5,23130.1,23291.9,22674.7,22381.1,False,False
2026-04-08 09:15:00,23844.19921875,23904.44921875,23836.900390625,23855.150390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:16:00,23876.0,23895.44921875,23844.69921875,23844.69921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:17:00,23900.0,23903.400390625,23870.0,23875.25,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:18:00,23902.099609375,23909.44921875,23889.900390625,23899.900390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:19:00,23900.0,23902.75,23888.44921875,23902.349609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:20:00,23918.0,23926.0,23895.19921875,23899.94921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:21:00,23920.0,23928.099609375,23913.349609375,23915.150390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:22:00,23890.30078125,23921.0,23889.94921875,23920.55078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:23:00,23874.099609375,23896.599609375,23874.099609375,23890.150390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:24:00,23862.599609375,23875.94921875,23859.80078125,23874.80078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:25:00,23857.44921875,23871.55078125,23856.75,23863.349609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:26:00,23883.44921875,23883.44921875,23855.19921875,23855.75,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:27:00,23888.44921875,23893.650390625,23876.30078125,23885.599609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:28:00,23870.900390625,23890.55078125,23870.400390625,23889.349609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:29:00,23877.75,23878.400390625,23866.94921875,23871.5,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:30:00,23899.05078125,23903.650390625,23875.900390625,23877.849609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:31:00,23898.849609375,23909.349609375,23897.900390625,23897.900390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:32:00,23894.55078125,23902.30078125,23893.69921875,23900.55078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:33:00,23883.849609375,23896.25,23880.05078125,23895.80078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:34:00,23879.44921875,23891.900390625,23879.44921875,23882.55078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:35:00,23893.0,23897.150390625,23879.900390625,23879.94921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:36:00,23894.69921875,23903.0,23889.0,23892.44921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:37:00,23906.55078125,23912.55078125,23893.349609375,23893.349609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:38:00,23900.94921875,23911.599609375,23894.80078125,23906.400390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:39:00,23913.900390625,23916.19921875,23898.599609375,23900.55078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:40:00,23913.94921875,23919.849609375,23910.5,23913.349609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:41:00,23905.69921875,23920.19921875,23901.80078125,23911.19921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:42:00,23903.94921875,23913.25,23899.5,23903.849609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:43:00,23916.650390625,23921.349609375,23905.0,23905.0,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:44:00,23921.05078125,23921.099609375,23912.650390625,23917.25,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:45:00,23932.5,23933.19921875,23920.150390625,23920.150390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:46:00,23941.05078125,23946.150390625,23932.55078125,23934.55078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:47:00,23948.44921875,23951.69921875,23941.150390625,23941.69921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:48:00,23956.5,23959.75,23947.5,23947.5,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:49:00,23941.55078125,23958.849609375,23939.30078125,23956.400390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:50:00,23948.599609375,23958.5,23940.94921875,23940.94921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:51:00,23948.55078125,23956.69921875,23946.25,23948.650390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:52:00,23950.900390625,23956.94921875,23946.75,23947.44921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:53:00,23925.25,23953.05078125,23925.25,23951.650390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:54:00,23921.19921875,23926.599609375,23912.55078125,23926.599609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:55:00,23927.849609375,23935.900390625,23919.94921875,23922.05078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:56:00,23928.150390625,23936.599609375,23927.75,23928.0,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:57:00,23925.94921875,23929.599609375,23922.0,23927.849609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:58:00,23902.5,23932.44921875,23902.5,23926.05078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 09:59:00,23897.400390625,23903.94921875,23891.849609375,23903.400390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:00:00,23908.650390625,23913.30078125,23896.900390625,23896.900390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:01:00,23912.900390625,23919.75,23904.900390625,23909.30078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:02:00,23912.099609375,23923.900390625,23907.75,23913.150390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:03:00,23904.650390625,23914.099609375,23904.150390625,23912.69921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:04:00,23900.349609375,23907.94921875,23892.849609375,23903.900390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:05:00,23932.44921875,23935.099609375,23900.400390625,23900.400390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:06:00,23908.69921875,23934.099609375,23907.75,23932.400390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:07:00,23894.5,23909.150390625,23894.5,23908.349609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:08:00,23902.05078125,23906.349609375,23893.150390625,23893.55078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:09:00,23901.849609375,23904.0,23899.69921875,23903.400390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:10:00,23890.30078125,23902.75,23885.55078125,23902.0,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:11:00,23893.150390625,23898.75,23890.0,23890.55078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:12:00,23897.5,23903.400390625,23890.349609375,23893.099609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:13:00,23888.75,23897.599609375,23888.349609375,23897.599609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:14:00,23880.150390625,23889.94921875,23878.599609375,23888.349609375,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:15:00,23872.849609375,23881.849609375,23869.099609375,23880.44921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:16:00,23873.599609375,23876.75,23870.349609375,23872.5,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:17:00,23888.349609375,23891.599609375,23873.0,23873.0,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:18:00,23901.05078125,23905.05078125,23888.44921875,23888.44921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:19:00,23904.599609375,23904.599609375,23894.650390625,23900.650390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:20:00,23902.30078125,23913.0,23899.55078125,23905.25,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:21:00,23889.599609375,23903.099609375,23889.0,23902.0,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:22:00,23880.55078125,23890.69921875,23877.400390625,23890.30078125,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:23:00,23894.19921875,23894.55078125,23881.69921875,23881.69921875,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
2026-04-08 10:24:00,23893.099609375,23902.5,23891.19921875,23893.900390625,23153.85,22719.3,23123.65,22998.95,23278.55,23433.5,22844.0,22564.4,False,False
